id,nome,nome_ptbr,tipo,cr,origem_sugerida,andar_sugerido,arquetipo_sugerido,perigo_sugerido,tratamento_sugerido,humanoid_npc_sugerido,morale_immune_sugerido,confianca,motivo
2467,Bepis Honeymaker,Bepis Honeymaker,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2468,Black Viper,Black Viper,humanoide,5,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2469,Blinded Troll,Blinded Troll,gigante,4,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo gigante → Natural
2470,Bonnie,Bonnie,humanoide,4,,,Brute,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2471,Davil Starsong,Davil Starsong,humanoide,6,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2472,Diatryma,Diatryma,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2473,Dining Table Mimic,Dining Table Mimic,monstruosidade,3,Natural,Superfície,Brute,Ameaça,substituicao_original,false,false,baixa,monstruosidade (default) → Natural
2474,Drow Gunslinger,Drow Gunslinger,humanoide,4,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2475,Durnan,Durnan,humanoide,9,,,Leader,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2476,Elzerina Cassalanter,Elzerina Cassalanter,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2477,Embric,Embric,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2478,Emmek Frewn,Emmek Frewn,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2479,Engineer,Engineer,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2480,Fala Lefaliir,Fala Lefaliir,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2481,Falcon,Falcon,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2482,Fel'rekt Lafeen,Fel'rekt Lafeen,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2483,Floon Blagmaar,Floon Blagmaar,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2484,Flying Staff,Flying Staff,constructo,0.25,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2485,Griffon Cavalry Rider,Griffon Cavalry Rider,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2486,Grinda Garloth,Grinda Garloth,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2487,Grum'shar,Grum'shar,humanoide,0.25,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2488,Hester Barch,Hester Barch,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2489,Hlam,Hlam,humanoide,16,,,Boss,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2490,Hrabbaz,Hrabbaz,humanoide,5,,,Brute,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2491,Istrid Horn,Istrid Horn,humanoide,8,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2492,Jalester Silvermane,Jalester Silvermane,humanoide,4,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2493,Jandar Chergoba,Jandar Chergoba,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2494,Jarlaxle Baenre,Jarlaxle Baenre,humanoide,15,,,Boss,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2495,Jenks,Jenks,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2496,Kaevja Cynavern,Kaevja Cynavern,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2497,Kalain,Kalain,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2498,Krebbyg Masq'il'yr,Krebbyg Masq'il'yr,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2499,Lady Gondafrey,Lady Gondafrey,elemental,2,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
2500,Laeral Silverhand,Laeral Silverhand,humanoide,17,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2501,"Laiba ""Nana"" Rosse","Laiba ""Nana"" Rosse",humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2502,Losser Mirklav,Losser Mirklav,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2503,Magister Umbero Zastro,Magister Umbero Zastro,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2504,Manafret Cherryport,Manafret Cherryport,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2505,Manshoon,Manshoon,humanoide,13,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2506,Manshoon Simulacrum,Manshoon Simulacrum,humanoide,8,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2507,"Mattrim ""Threestrings"" Mereg","Mattrim ""Threestrings"" Mereg",humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2508,Maxeene,Maxeene,besta,0.25,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2509,Mechanical Bird,Mechanical Bird,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2510,Melannor Fellbranch,Melannor Fellbranch,humanoide,2,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2511,Meloon Wardragon,Meloon Wardragon,humanoide,9,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2512,Mirt,Mirt,humanoide,9,,,Leader,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2513,Nar'l Xibrindas,Nar'l Xibrindas,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2514,Nat,Nat,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2515,Nihiloor,Nihiloor,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2516,Nimblewright,Nimblewright,constructo,4,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2517,Noska Ur'gray,Noska Ur'gray,humanoide,0.5,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2518,Obaya Uday,Obaya Uday,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2519,Obliteros,Obliteros,besta,5,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo besta → Natural
2520,Orond Gralhund,Orond Gralhund,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2521,Osvaldo Cassalanter,Osvaldo Cassalanter,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2522,Ott Steeltoes,Ott Steeltoes,humanoide,0.125,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2523,Panopticus Wizard,Panopticus Wizard,humanoide,0.25,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2524,Remallia Haventree,Remallia Haventree,humanoide,9,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2525,Renaer Neverember,Renaer Neverember,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2526,Rishaal the Page-Turner,Rishaal the Page-Turner,humanoide,6,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2527,Saeth Cromley,Saeth Cromley,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2528,Samara Strongbones,Samara Strongbones,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2529,Sergeant,Sergeant,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2530,Shard Shunner,Shard Shunner,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2531,Skeemo Weirdbottle,Skeemo Weirdbottle,humanoide,6,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2532,Soluun Xibrindas,Soluun Xibrindas,humanoide,4,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2533,Squiddly,Squiddly,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2534,Swarm of Books,Swarm of Books,constructo,0.25,Ressonante,Superfície,Swarm,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2535,Swarm of Mechanical Spiders,Swarm of Mechanical Spiders,constructo,0.5,Ressonante,Superfície,Swarm,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2536,Sylgar,Sylgar,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2537,"Talisolvanar ""Tally"" Fellbranch","Talisolvanar ""Tally"" Fellbranch",humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2538,Tashlyn Yafeera,Tashlyn Yafeera,humanoide,9,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2539,Terenzio Cassalanter,Terenzio Cassalanter,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2540,Thorvin Twinbeard,Thorvin Twinbeard,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2541,Thrakkus,Thrakkus,humanoide,2,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2542,Tissina Khyret,Tissina Khyret,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2543,Urstul Floxin,Urstul Floxin,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2544,Vajra Safahr,Vajra Safahr,humanoide,13,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2545,Valetta,Valetta,humanoide,2,,,Leader,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2546,Victoro Cassalanter,Victoro Cassalanter,humanoide,10,,,Leader,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2547,Vincent Trench,Vincent Trench,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2548,Walking Statue of Waterdeep,Walking Statue of Waterdeep,constructo,18,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2549,Willifort Crowelle,Willifort Crowelle,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2550,Xanathar,Xanathar,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2551,Yagra Stonefist,Yagra Stonefist,humanoide,0.5,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2552,Yalah Gralhund,Yalah Gralhund,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2553,Yorn,Yorn,humanoide,0.5,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2554,Zhent Martial Arts Adept,Zhent Martial Arts Adept,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2555,Ziraj the Hunter,Ziraj the Hunter,humanoide,8,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2556,Al'chaia,Al'chaia,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2557,Animated Ballista,Animated Ballista,constructo,2,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2558,Animated Jade Serpent,Animated Jade Serpent,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2559,Animated Staff,Animated Staff,constructo,0,Ressonante,Superfície,Leader,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2560,Animated Statue of Lolth,Animated Statue of Lolth,constructo,11,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2561,Animated Stove,Animated Stove,constructo,3,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2562,Animated Wand,Animated Wand,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2563,Arcturia,Arcturia,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2565,Awakened Brown Bear,Awakened Brown Bear,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2566,Awakened Elk,Awakened Elk,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2567,Awakened Giant Wasp,Awakened Giant Wasp,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2568,Azal,Azal,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2569,Berlain Shadowdusk,Berlain Shadowdusk,aberração,0,Marginal,Margem,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2570,Big Xorn,Big Xorn,humanoide,8,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2571,Blacktongue Bullywug,Blacktongue Bullywug,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2572,Bore Worm,Bore Worm,constructo,16,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2573,Captain N'ghathrod,Captain N'ghathrod,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2574,Carrion Ogre,Carrion Ogre,gigante,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo gigante → Natural
2575,Cassiok Shadowdusk,Cassiok Shadowdusk,aberração,0,Marginal,Margem,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2576,Copper Stormforge,Copper Stormforge,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2577,Crow,Crow,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2578,Crystal Battleaxe,Crystal Battleaxe,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2579,Crystal Golem,Crystal Golem,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2580,Crystal Helm Nothic,Crystal Helm Nothic,monstruosidade,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
2581,Deformed Duergar,Deformed Duergar,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2582,Dezmyr Shadowdusk,Dezmyr Shadowdusk,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2583,Drivvin Freth,Drivvin Freth,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2584,Emberosa,Emberosa,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2585,Ezzat,Ezzat,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2586,Fazrian,Fazrian,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2587,Fidelio,Fidelio,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2588,Five-Armed Troll,Five-Armed Troll,gigante,8,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,alta,tipo gigante → Natural
2589,Flying Trident,Flying Trident,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2590,Flying Wand,Flying Wand,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2591,Giant Flying Spider,Giant Flying Spider,gigante,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo gigante → Natural
2592,Glyster,Glyster,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2593,Gorka Tharn,Gorka Tharn,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2594,Gorzil's Gang Troglodyte,Gorzil's Gang Troglodyte,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2595,Halaster Blackcloak,Halaster Blackcloak,humanoide,23,,,Boss,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2596,Halaster Horror,Halaster Horror,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2597,Halaster Puppet,Halaster Puppet,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2598,Haungharassk,Haungharassk,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2599,Horned Sister,Horned Sister,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2600,Hrossk,Hrossk,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2601,Huge Gray Ooze,Huge Gray Ooze,geleia,8,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,geleia magic → Ressonante
2602,Intelligent Black Pudding,Intelligent Black Pudding,geleia,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,geleia (default) → Natural
2603,Iron Spider,Iron Spider,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2604,Junior Drow Priestess of Lolth,Junior Drow Priestess of Lolth,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2605,Kavil Mereshanter,Kavil Mereshanter,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2606,Keresta Delvingstone,Keresta Delvingstone,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2607,Kol'daan,Kol'daan,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2608,Large Mimic,Large Mimic,monstruosidade,0,Natural,Superfície,Brute,Ambiente,substituicao_original,false,false,baixa,monstruosidade (default) → Natural
2609,Lava Child,Lava Child,humanoide,3,,,Brute,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2610,Left Hand of Manshoon,Left Hand of Manshoon,morto-vivo,0,Cicatricial,Eco,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
